COD_MICRO,NOME_MICRO,Soma_V002.x,Soma_V023.x,Soma_V037,Soma_V038,Soma_V039,Soma_V040,Soma_V041.x,Soma_V046,Soma_V101,Soma_V102,Soma_V103,Soma_V233,Soma_V007.x,Soma_V008.x,Soma_V009.x,Soma_V011.x,Soma_V023.y,Soma_V041.y,Soma_V001.x,Soma_V109,Soma_V001.y,Soma_V002.y,Soma_V003.x,Soma_V004.x,Soma_V005.x,Soma_V006.x,Soma_V002.x.x,Soma_V003.y,Soma_V004.y,Soma_V005.y,Soma_V006.y,Soma_V007.y,Soma_V008.y,Soma_V009.y,Soma_V010,Soma_V011.y,Soma_V012,Soma_V013,Soma_V014.x,Soma_V015,Soma_V016,Soma_V017.x,Soma_V001,Soma_V002.y.y,Soma_V004,Soma_V014.y,Soma_V011,Soma_V017.y,Soma_V050,Soma_V052,Soma_V113,Soma_V119,Soma_V125,Soma_V131,Soma_V137,Soma_V143,Soma_V149,Soma_V154,Soma_V160,Soma_V202,Soma_V203,Soma_V204,Soma_V205,Soma_V206,Soma_V207,Soma_soma_V202eV203,Soma_soma_V204eV205,Soma_soma_V206eV207,DEFICIT_TOTAL
31042,Piuí,2433.3333333333335,3.4444444444444446,25.555555555555557,10.777777777777779,0.4444444444444444,1.1111111111111112,0.0,3.111111111111111,143.66666666666666,488.8888888888889,8.88888888888889,1.1111111111111112,479.44444444444446,1516.0,28.11111111111111,13.666666666666666,5.777777777777778,5.555555555555555,914.3333333333334,1525.6666666666667,7125.888888888889,4560.333333333333,428.77777777777777,44.888888888888886,2084.777777777778,7.111111111111111,7078.222222222223,2438.4444444444443,1478.5555555555557,1630.4444444444443,760.4444444444445,100.77777777777777,36.0,95.88888888888889,18.444444444444443,241.88888888888889,5.333333333333333,130.22222222222223,2.4444444444444446,94.44444444444444,14.333333333333334,36.55555555555556,5.111111111111111,4394315.888888889,4864.555555555556,46.111111111111114,6.0,19.88888888888889,7.555555555555555,2.2222222222222223,0.2222222222222222,0.3333333333333333,1.2222222222222223,0.2222222222222222,2.5555555555555554,3.2222222222222223,1.4444444444444444,0.0,0.1111111111111111,1520.0,792.0,41.0,33.333333333333336,0.6666666666666666,0.8888888888888888,2312.0,74.33333333333333,1.5555555555555556,2060.0
31043,Divinópolis,5985.523809523809,2.4761904761904763,35.523809523809526,27.714285714285715,0.7619047619047619,2.238095238095238,0.09523809523809523,6.285714285714286,345.6190476190476,1147.095238095238,25.857142857142858,3.3333333333333335,1263.904761904762,4882.9047619047615,90.76190476190476,36.142857142857146,5.571428571428571,17.428571428571427,2167.1428571428573,3831.9523809523807,19361.95238095238,11168.285714285714,1371.1904761904761,210.85714285714286,6590.714285714285,14.238095238095237,19263.809523809523,5998.0952380952385,3937.4285714285716,5120.619047619048,2025.5238095238096,227.28571428571428,108.42857142857143,229.47619047619048,51.38095238095238,591.7142857142857,9.142857142857142,419.57142857142856,6.666666666666667,328.5238095238095,26.428571428571427,192.52380952380952,13.761904761904763,13393863.523809524,17124.14285714286,106.38095238095238,14.714285714285714,84.76190476190476,50.142857142857146,14.333333333333334,0.2857142857142857,0.7619047619047619,1.3333333333333333,0.7619047619047619,1.8571428571428572,2.238095238095238,0.6666666666666666,0.14285714285714285,0.09523809523809523,2784.5714285714284,2602.285714285714,103.80952380952381,210.04761904761904,0.2857142857142857,6.095238095238095,5386.857142857143,313.85714285714283,6.380952380952381,12911.0
31044,Formiga,4102.4,3.0,55.4,19.6,0.5,3.0,0.0,4.2,187.6,712.3,10.9,1.4,632.0,2399.9,37.4,20.1,5.9,8.4,1343.7,2763.9,12701.5,8177.8,863.8,70.7,3580.2,9.0,12614.3,4106.6,2661.6,3245.6,1305.4,165.0,76.9,130.6,30.3,456.6,7.9,215.1,4.7,149.0,13.6,44.5,4.2,7786824.5,3852.3,74.0,7.9,29.1,19.4,3.1,0.0,0.2,0.5,0.4,2.6,2.8,1.1,0.0,0.1,1836.6,2026.2,79.5,145.6,0.5,2.4,3862.8,225.1,2.9,3696.0
31045,Campo Belo,2612.3333333333335,1.6666666666666667,20.666666666666668,6.666666666666667,0.3333333333333333,1.0,1.3333333333333333,3.3333333333333335,131.66666666666666,440.6666666666667,13.666666666666666,2.0,467.0,1374.3333333333333,40.666666666666664,17.666666666666668,3.0,6.0,848.6666666666666,1768.3333333333333,8183.0,4609.333333333333,887.3333333333334,70.0,2611.0,3.3333333333333335,8140.0,2616.0,1750.6666666666667,2104.3333333333335,781.3333333333334,105.0,59.0,106.0,30.333333333333332,320.0,8.333333333333334,125.0,5.333333333333333,107.33333333333333,7.666666666666667,16.333333333333332,4.333333333333333,4333934.333333333,2893.3333333333335,71.33333333333333,5.0,33.666666666666664,74.33333333333333,17.666666666666668,0.0,0.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,1365.6666666666667,1102.0,51.666666666666664,77.0,0.0,2.0,2467.6666666666665,128.66666666666666,2.0,710.0
31046,Oliveira,3110.875,3.875,166.5,23.25,0.25,4.25,0.5,4.125,134.25,475.625,10.625,5.625,464.0,1481.5,33.125,26.5,11.0,10.0,1049.0,2068.875,10140.125,5143.5,1154.625,93.125,3745.75,3.125,10096.75,3115.875,1971.5,2650.0,1193.375,113.0,83.375,88.625,25.75,482.375,14.75,177.0,3.875,143.0,12.625,23.5,5.0,4984031.0,3495.5,66.0,6.0,20.625,18.0,1.75,0.25,0.5,1.75,0.75,3.0,3.75,2.25,0.0,0.0,2116.625,812.0,89.0,68.0,0.75,10.125,2928.625,157.0,10.875,2373.0
31047,Passos,3534.4666666666667,2.2666666666666666,86.46666666666667,6.066666666666666,0.3333333333333333,1.0666666666666667,0.0,3.8,225.86666666666667,712.2,17.466666666666665,0.7333333333333333,776.6,2408.733333333333,55.4,23.466666666666665,4.0,8.733333333333333,1138.2666666666667,2397.9333333333334,11167.8,7341.133333333333,820.4,62.46666666666667,2929.9333333333334,7.866666666666666,11107.666666666666,3534.6,2305.5333333333333,2892.866666666667,1094.6666666666667,159.73333333333332,70.8,144.0,35.2,432.8666666666667,9.0,191.26666666666668,5.866666666666666,168.13333333333333,15.4,48.4,2.6,7336524.333333333,3069.4666666666667,64.06666666666666,4.466666666666667,25.533333333333335,35.4,8.066666666666666,0.0,0.2,0.7333333333333333,0.2,1.4666666666666666,2.066666666666667,0.3333333333333333,0.06666666666666667,0.13333333333333333,2727.3333333333335,733.6666666666666,26.4,31.8,0.2,1.0,3461.0,58.2,1.2,5139.0
31048,São Sebastião do Paraíso,4064.0,2.176470588235294,41.64705882352941,11.352941176470589,0.9411764705882353,2.0,0.058823529411764705,4.882352941176471,244.8235294117647,896.5294117647059,30.294117647058822,1.8823529411764706,851.3529411764706,2835.5882352941176,100.41176470588235,30.11764705882353,3.764705882352941,12.352941176470589,1358.3529411764705,2709.176470588235,12605.235294117647,8914.470588235294,553.7647058823529,53.470588235294116,3063.0,8.117647058823529,12526.411764705883,4066.1176470588234,2619.235294117647,3136.3529411764707,1241.235294117647,177.41176470588235,84.23529411764706,196.2941176470588,43.8235294117647,434.52941176470586,8.176470588235293,244.23529411764707,7.294117647058823,179.05882352941177,19.764705882352942,65.76470588235294,3.235294117647059,7658118.529411765,4630.823529411765,76.6470588235294,8.941176470588236,37.94117647058823,75.94117647058823,17.705882352941178,0.5882352941176471,0.17647058823529413,1.1176470588235294,0.7058823529411765,1.7647058823529411,2.0588235294117645,0.9411764705882353,0.0,0.058823529411764705,2696.529411764706,1189.8235294117646,77.47058823529412,78.88235294117646,0.7058823529411765,3.8823529411764706,3886.3529411764707,156.35294117647058,4.588235294117647,6538.0
31049,Alfenas,4218.75,2.0833333333333335,76.41666666666667,11.166666666666666,0.5,4.666666666666667,0.08333333333333333,5.083333333333333,363.8333333333333,786.5833333333334,23.916666666666668,1.4166666666666667,1283.9166666666667,2537.5833333333335,85.58333333333333,25.666666666666668,4.833333333333333,15.583333333333334,1495.0833333333333,2727.25,13456.75,8867.416666666666,977.0,74.0,3521.5,13.0,13396.916666666666,4221.25,2761.75,3514.5833333333335,1386.0,178.75,92.58333333333333,182.25,39.25,529.1666666666666,11.416666666666666,228.83333333333334,5.5,176.33333333333334,18.416666666666668,49.666666666666664,3.8333333333333335,8049913.0,3095.4166666666665,79.91666666666667,6.166666666666667,9.5,15.083333333333334,6.916666666666667,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.08333333333333333,1.3333333333333333,2.0833333333333335,0.6666666666666666,0.0,0.0,2990.4166666666665,1088.6666666666667,60.0,56.166666666666664,0.6666666666666666,5.25,4079.0833333333335,116.16666666666667,5.916666666666667,4501.0
31050,Varginha,4601.909090909091,3.6818181818181817,19.363636363636363,12.409090909090908,0.5,2.1363636363636362,0.13636363636363635,6.0,328.90909090909093,902.9545454545455,26.272727272727273,2.5,1164.5,3107.318181818182,89.81818181818181,35.5,7.818181818181818,12.863636363636363,1590.3181818181818,3017.6363636363635,15128.818181818182,8489.045454545454,1469.3181818181818,95.13636363636364,5064.772727272727,10.227272727272727,15074.818181818182,4605.909090909091,3006.181818181818,3926.3636363636365,1658.0454545454545,202.86363636363637,129.5,187.9090909090909,49.77272727272727,662.4090909090909,14.318181818181818,280.59090909090907,7.7727272727272725,241.36363636363637,22.727272727272727,75.18181818181819,4.136363636363637,9596468.363636363,4616.772727272727,88.0909090909091,6.318181818181818,20.636363636363637,23.363636363636363,6.909090909090909,0.045454545454545456,0.36363636363636365,1.0,0.45454545454545453,1.8636363636363635,3.590909090909091,2.1818181818181817,0.045454545454545456,0.3181818181818182,2918.5,1536.1818181818182,57.68181818181818,58.0,0.6818181818181818,5.045454545454546,4454.681818181818,115.68181818181819,5.7272727272727275,11126.0
31051,Poços de Caldas,4127.590909090909,2.0,48.95454545454545,6.863636363636363,0.36363636363636365,0.7272727272727273,0.09090909090909091,3.727272727272727,217.5909090909091,983.6818181818181,32.95454545454545,1.4090909090909092,858.0909090909091,3476.2272727272725,110.45454545454545,24.454545454545453,5.181818181818182,10.136363636363637,1502.8181818181818,2628.2727272727275,12433.863636363636,9180.363636363636,655.8181818181819,62.54545454545455,2516.909090909091,14.318181818181818,12365.318181818182,4129.636363636364,2634.681818181818,2920.0454545454545,1234.909090909091,158.95454545454547,88.04545454545455,205.4090909090909,43.04545454545455,451.6363636363636,9.954545454545455,221.04545454545453,8.136363636363637,167.36363636363637,23.363636363636363,65.77272727272727,3.3181818181818183,9081443.0,3980.409090909091,103.04545454545455,8.454545454545455,14.181818181818182,5.818181818181818,2.0,0.18181818181818182,0.18181818181818182,0.5,0.18181818181818182,0.7727272727272727,1.8636363636363635,0.5454545454545454,0.0,0.045454545454545456,3096.5454545454545,815.5454545454545,74.13636363636364,65.9090909090909,0.5454545454545454,2.772727272727273,3912.090909090909,140.04545454545453,3.3181818181818183,9967.0
31052,Pouso Alegre,3203.875,2.625,168.08333333333334,8.041666666666666,0.3333333333333333,3.7083333333333335,0.08333333333333333,4.0,167.83333333333334,740.9583333333334,22.625,2.0833333333333335,573.9166666666666,2485.2916666666665,75.54166666666667,19.0,5.541666666666667,9.416666666666666,1144.2083333333333,2066.75,10096.291666666666,7647.291666666667,424.6666666666667,58.208333333333336,1957.75,8.375,10032.875,3208.75,2114.1666666666665,2497.3333333333335,977.125,143.33333333333334,91.125,138.0,31.041666666666668,370.75,9.083333333333334,179.70833333333334,6.083333333333333,169.08333333333334,14.708333333333334,83.33333333333333,4.875,6906292.125,6868.125,57.791666666666664,14.666666666666666,54.666666666666664,24.541666666666668,7.958333333333333,0.08333333333333333,0.7083333333333334,1.0416666666666667,0.7916666666666666,2.0,2.625,1.2916666666666667,0.125,0.375,1864.4166666666667,1057.125,118.83333333333333,146.25,1.7083333333333333,2.75,2921.5416666666665,265.0833333333333,4.458333333333333,8823.0
31053,Santa Rita do Sapucaí,2209.75,1.6666666666666667,40.333333333333336,4.75,0.75,0.4166666666666667,0.08333333333333333,2.5,69.41666666666667,415.9166666666667,14.0,1.4166666666666667,242.5,1377.0833333333333,47.583333333333336,14.666666666666666,3.8333333333333335,4.666666666666667,797.3333333333334,1417.3333333333333,7176.166666666667,5119.333333333333,374.0833333333333,29.083333333333332,1649.5,2.8333333333333335,7115.5,2213.4166666666665,1421.25,1850.8333333333333,747.3333333333334,81.58333333333333,63.75,99.75,22.083333333333332,300.75,5.916666666666667,148.08333333333334,3.75,110.16666666666667,13.5,37.833333333333336,4.166666666666667,4102853.8333333335,4573.083333333333,50.083333333333336,5.833333333333333,25.833333333333332,7.166666666666667,1.5,0.0,0.16666666666666666,0.5,0.16666666666666666,0.9166666666666666,1.1666666666666667,1.25,0.0,0.08333333333333333,1138.5,912.6666666666666,61.833333333333336,53.416666666666664,0.08333333333333333,0.9166666666666666,2051.1666666666665,115.25,1.0,2835.0
31054,São Lourenço,2940.1428571428573,2.0,62.142857142857146,14.428571428571429,0.5714285714285714,2.142857142857143,0.07142857142857142,6.0,145.0,511.7857142857143,23.714285714285715,2.5714285714285716,516.2857142857143,1701.5714285714287,77.5,25.714285714285715,3.4285714285714284,12.357142857142858,1131.4285714285713,1814.0714285714287,9150.857142857143,6582.857142857143,524.0,27.928571428571427,2001.5714285714287,6.0,9082.714285714286,2940.3571428571427,1818.0,2167.6428571428573,1023.3571428571429,125.07142857142857,86.64285714285714,114.42857142857143,29.285714285714285,405.2142857142857,9.785714285714286,176.0,4.428571428571429,133.71428571428572,16.0,29.285714285714285,3.642857142857143,5529101.357142857,4682.071428571428,66.35714285714286,9.857142857142858,35.92857142857143,20.285714285714285,6.071428571428571,0.21428571428571427,0.2857142857142857,0.8571428571428571,0.7142857142857143,1.0714285714285714,1.9285714285714286,0.5,0.14285714285714285,0.2857142857142857,1921.0714285714287,717.2857142857143,140.92857142857142,113.14285714285714,2.0,4.071428571428571,2638.3571428571427,254.07142857142858,6.071428571428571,4847.0
31055,Andrelândia,1220.1818181818182,1.5454545454545454,105.81818181818181,13.0,0.5454545454545454,1.5454545454545454,0.09090909090909091,2.909090909090909,20.545454545454547,173.63636363636363,7.363636363636363,2.0,71.36363636363636,520.6363636363636,23.727272727272727,16.818181818181817,2.090909090909091,4.909090909090909,462.27272727272725,761.5454545454545,3734.0,2345.090909090909,372.09090909090907,26.818181818181817,985.8181818181819,4.181818181818182,3709.0,1223.1818181818182,731.4545454545455,891.6363636363636,436.0,51.18181818181818,26.90909090909091,34.0,9.454545454545455,159.0,4.363636363636363,71.36363636363636,0.7272727272727273,54.54545454545455,4.818181818181818,13.272727272727273,3.0,1750883.5454545454,3171.818181818182,40.0,4.818181818181818,18.09090909090909,10.090909090909092,1.6363636363636365,0.45454545454545453,0.5454545454545454,1.1818181818181819,0.7272727272727273,1.2727272727272727,1.5454545454545454,1.1818181818181819,0.0,0.0,566.4545454545455,504.72727272727275,56.0,86.54545454545455,0.2727272727272727,2.0,1071.1818181818182,142.54545454545453,2.272727272727273,1113.0
31056,Itajubá,2941.714285714286,2.7142857142857144,55.92857142857143,11.428571428571429,0.7142857142857143,0.42857142857142855,0.0,5.214285714285714,119.64285714285714,542.7857142857143,28.785714285714285,2.4285714285714284,444.0,2038.2857142857142,117.78571428571429,50.57142857142857,4.642857142857143,14.071428571428571,1062.357142857143,1883.2857142857142,9471.92857142857,7277.642857142857,406.7142857142857,33.642857142857146,1743.5714285714287,5.0,9392.857142857143,2943.714285714286,1856.0714285714287,2424.3571428571427,1008.6428571428571,112.71428571428571,82.07142857142857,116.28571428571429,29.714285714285715,396.7857142857143,6.642857142857143,186.78571428571428,3.142857142857143,149.64285714285714,12.785714285714286,64.14285714285714,3.7857142857142856,6407320.071428572,4438.0,66.64285714285714,7.785714285714286,23.428571428571427,15.071428571428571,6.714285714285714,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.7142857142857143,2.5714285714285716,1.3571428571428572,0.0,0.0,1757.5,962.4285714285714,95.92857142857143,71.85714285714286,0.5714285714285714,2.0,2719.9285714285716,167.78571428571428,2.5714285714285716,4479.0
31057,Lavras,3395.25,3.9166666666666665,19.833333333333332,24.75,0.6666666666666666,5.75,0.16666666666666666,4.25,228.41666666666666,566.25,14.416666666666666,2.6666666666666665,778.75,2047.4166666666667,48.083333333333336,17.916666666666668,8.5,9.833333333333334,1251.1666666666667,2148.3333333333335,10849.666666666666,5709.666666666667,1397.4166666666667,144.0,3581.9166666666665,15.166666666666666,10796.0,3397.5,2138.3333333333335,2702.3333333333335,1205.3333333333333,140.66666666666666,90.41666666666667,142.91666666666666,32.083333333333336,479.8333333333333,12.333333333333334,205.83333333333334,4.083333333333333,165.75,14.416666666666666,61.083333333333336,2.75,7316115.083333333,3348.3333333333335,86.66666666666667,4.666666666666667,16.25,21.333333333333332,4.083333333333333,0.08333333333333333,0.4166666666666667,1.3333333333333333,0.5,2.75,3.9166666666666665,2.6666666666666665,0.4166666666666667,0.3333333333333333,1984.3333333333333,1198.75,57.916666666666664,114.16666666666667,0.4166666666666667,5.5,3183.0833333333335,172.08333333333334,5.916666666666667,4054.0
31058,São João del Rei,2830.764705882353,3.3529411764705883,52.35294117647059,34.470588235294116,0.35294117647058826,4.588235294117647,0.35294117647058826,6.588235294117647,73.3529411764706,444.94117647058823,8.176470588235293,3.235294117647059,251.58823529411765,1468.2941176470588,30.529411764705884,19.176470588235293,8.529411764705882,14.882352941176471,1095.4117647058824,1739.6470588235295,8820.058823529413,5063.588235294118,718.2941176470588,63.64705882352941,2966.0588235294117,7.764705882352941,8784.235294117647,2833.5882352941176,1730.8823529411766,2109.176470588235,1042.8235294117646,101.76470588235294,78.82352941176471,110.3529411764706,20.0,377.3529411764706,8.823529411764707,188.47058823529412,4.647058823529412,131.58823529411765,12.294117647058824,33.23529411764706,3.1176470588235294,5024079.94117647,2805.529411764706,56.35294117647059,8.411764705882353,28.058823529411764,22.823529411764707,5.0588235294117645,0.4117647058823529,0.47058823529411764,1.5294117647058822,0.8823529411764706,2.3529411764705883,3.176470588235294,1.8235294117647058,0.17647058823529413,0.11764705882352941,1118.235294117647,1182.8823529411766,183.0,336.29411764705884,0.6470588235294118,4.882352941176471,2301.1176470588234,519.2941176470588,5.529411764705882,5545.0
31059,Barbacena,3354.0666666666666,2.466666666666667,205.86666666666667,44.333333333333336,0.7333333333333333,4.066666666666666,0.6666666666666666,7.933333333333334,54.46666666666667,501.8666666666667,13.933333333333334,5.6,262.06666666666666,1825.7333333333333,48.266666666666666,26.533333333333335,5.0,16.733333333333334,1307.1333333333334,2050.6666666666665,10659.4,6315.733333333334,848.2,65.06666666666666,3418.733333333333,10.533333333333333,10577.6,3356.6,2035.8,2593.9333333333334,1313.0666666666666,119.8,96.53333333333333,133.8,27.533333333333335,448.0,8.666666666666666,213.4,4.4,166.53333333333333,12.133333333333333,39.06666666666667,2.8,6459943.266666667,2767.133333333333,88.0,6.066666666666666,62.2,35.2,6.133333333333334,0.06666666666666667,0.8666666666666667,1.8,0.8666666666666667,1.0666666666666667,2.466666666666667,1.7333333333333334,0.26666666666666666,0.13333333333333333,1896.8,1058.3333333333333,193.26666666666668,183.8,2.6666666666666665,9.266666666666667,2955.133333333333,377.06666666666666,11.933333333333334,5268.0
31060,Ponte Nova,2070.2,4.3,168.3,42.4,0.55,11.15,0.75,10.45,52.4,366.05,10.8,4.05,216.75,1358.8,37.45,30.35,11.05,26.2,781.5,1276.25,6620.55,2283.15,916.85,90.7,3254.5,6.1,6521.4,2049.35,1268.6,1560.9,789.55,94.35,57.15,74.15,21.85,327.6,8.75,114.45,3.3,114.35,12.45,23.4,2.5,3215295.6,1968.85,51.05,6.15,26.45,10.1,1.55,0.55,1.15,2.55,1.2,2.45,4.25,1.55,0.35,0.1,974.5,748.5,144.7,158.7,0.9,5.2,1723.0,303.4,6.1,4702.0
31061,Manhuaçu,2662.9473684210525,3.8421052631578947,453.4736842105263,43.1578947368421,1.105263157894737,26.0,1.3157894736842106,7.526315789473684,25.0,531.8421052631579,21.42105263157895,6.368421052631579,102.84210526315789,2169.0526315789475,78.36842105263158,11.894736842105264,10.052631578947368,17.842105263157894,860.2105263157895,1807.3157894736842,8547.0,3993.315789473684,716.6315789473684,79.42105263157895,3749.5789473684213,7.578947368421052,8501.78947368421,2666.7894736842104,1767.5263157894738,2239.4736842105262,898.6842105263158,156.73684210526315,53.68421052631579,92.6842105263158,27.36842105263158,310.63157894736844,6.052631578947368,116.47368421052632,3.5789473684210527,110.3157894736842,13.894736842105264,39.26315789473684,4.0,4132251.5789473685,6956.210526315789,72.0,19.68421052631579,61.73684210526316,30.263157894736842,10.68421052631579,0.631578947368421,1.736842105263158,2.3157894736842106,1.894736842105263,2.6842105263157894,3.736842105263158,1.894736842105263,0.05263157894736842,0.2631578947368421,1221.7894736842106,864.8421052631579,257.10526315789474,267.2105263157895,3.526315789473684,10.263157894736842,2086.6315789473683,524.3157894736842,13.789473684210526,4976.0
31062,Viçosa,2049.1,2.75,249.25,29.4,0.85,4.8,0.1,6.45,30.55,252.05,5.15,2.95,169.9,1208.45,21.85,19.65,6.35,14.25,785.6,1267.35,6497.25,3090.05,827.4,50.0,2522.1,6.9,6465.7,2051.25,1288.2,1657.7,717.9,69.05,46.2,77.55,18.45,257.0,6.3,113.65,2.7,100.75,12.4,42.5,2.15,3883915.45,2304.5,51.8,8.35,23.1,4.75,2.55,0.45,0.75,2.0,1.05,2.0,2.75,1.7,0.0,0.0,994.2,750.45,141.8,154.25,1.9,4.35,1744.65,296.05,6.25,4034.0
31063,Muriaé,2586.8695652173915,1.7391304347826086,186.1304347826087,20.52173913043478,0.9130434782608695,2.9130434782608696,0.2608695652173913,4.739130434782608,72.26086956521739,540.4347826086956,15.91304347826087,2.9565217391304346,274.9130434782609,1988.4782608695652,55.0,12.130434782608695,3.4347826086956523,9.695652173913043,869.4782608695652,1718.5652173913043,7861.913043478261,4216.130434782609,746.304347826087,74.0,2803.2608695652175,5.695652173913044,7796.913043478261,2584.2608695652175,1667.1739130434783,1849.4782608695652,811.7391304347826,136.3913043478261,58.91304347826087,90.0,28.73913043478261,281.2608695652174,7.3478260869565215,112.47826086956522,3.0434782608695654,110.95652173913044,14.0,37.17391304347826,2.9130434782608696,4361595.260869565,2281.782608695652,70.56521739130434,13.826086956521738,45.21739130434783,18.043478260869566,5.782608695652174,0.2608695652173913,0.43478260869565216,0.9565217391304348,0.4782608695652174,0.8695652173913043,1.7391304347826086,0.7391304347826086,0.043478260869565216,0.0,1545.6521739130435,742.9130434782609,142.95652173913044,134.56521739130434,1.0434782608695652,7.304347826086956,2288.5652173913045,277.5217391304348,8.347826086956522,5830.0
31064,Ubá,3152.478260869565,2.5217391304347827,166.2608695652174,34.21739130434783,0.2608695652173913,1.8695652173913044,0.5652173913043478,5.608695652173913,77.47826086956522,662.5217391304348,19.26086956521739,2.347826086956522,283.5217391304348,2479.4347826086955,62.78260869565217,24.08695652173913,5.695652173913044,12.347826086956522,1111.5652173913043,2043.304347826087,9846.739130434782,5207.478260869565,1065.2608695652175,86.47826086956522,3467.782608695652,10.347826086956522,9798.173913043478,3153.304347826087,2021.2173913043478,2349.0434782608695,1072.7391304347825,157.82608695652175,83.65217391304348,129.69565217391303,36.56521739130435,359.2173913043478,8.391304347826088,179.6086956521739,5.086956521739131,155.7826086956522,18.08695652173913,65.0,3.782608695652174,5521246.956521739,3369.8260869565215,59.91304347826087,18.869565217391305,33.04347826086956,20.217391304347824,9.08695652173913,0.21739130434782608,0.17391304347826086,0.9130434782608695,0.30434782608695654,1.173913043478261,2.391304347826087,0.8695652173913043,0.0,0.043478260869565216,1916.391304347826,765.0,258.82608695652175,169.91304347826087,2.3043478260869565,9.26086956521739,2681.391304347826,428.7391304347826,11.565217391304348,8111.0
31065,Juiz de Fora,5090.818181818182,3.0681818181818183,232.4318181818182,19.954545454545453,0.6818181818181818,9.477272727272727,0.7727272727272727,9.431818181818182,95.22727272727273,685.0909090909091,28.681818181818183,7.7727272727272725,681.9545454545455,3266.6136363636365,101.29545454545455,69.3409090909091,7.159090909090909,23.90909090909091,2150.75,2930.8636363636365,15450.295454545454,8691.045454545454,2216.090909090909,106.02272727272727,4330.090909090909,17.477272727272727,15297.5,5071.409090909091,2989.75,3393.3636363636365,1907.7727272727273,202.36363636363637,131.6818181818182,217.11363636363637,50.34090909090909,621.5227272727273,16.0,304.8181818181818,7.636363636363637,260.04545454545456,25.977272727272727,83.5,4.5,12016168.704545455,5451.659090909091,105.52272727272727,9.068181818181818,33.22727272727273,31.977272727272727,7.704545454545454,0.11363636363636363,0.3181818181818182,1.0681818181818181,0.8181818181818182,1.7045454545454546,2.9318181818181817,2.0,0.022727272727272728,0.3409090909090909,3929.4772727272725,607.9318181818181,313.9318181818182,140.20454545454547,3.75,3.8863636363636362,4537.409090909091,454.1363636363636,7.636363636363637,23295.0
31066,Cataguases,2774.866666666667,3.1333333333333333,384.46666666666664,32.2,0.4,2.933333333333333,0.5333333333333333,7.8,109.93333333333334,512.8666666666667,14.733333333333333,3.4,379.8,1794.0,51.2,28.533333333333335,6.066666666666666,18.866666666666667,1131.6,1646.4666666666667,8481.266666666666,4188.8,1542.7333333333333,62.06666666666667,2671.3333333333335,5.666666666666667,8451.8,2777.3333333333335,1704.0666666666666,1835.8,998.2,134.0,86.6,118.66666666666667,34.93333333333333,389.8666666666667,8.8,162.0,4.733333333333333,143.6,15.4,38.06666666666667,2.8666666666666667,4653281.0,2130.6,68.8,12.2,30.6,15.133333333333333,3.4,0.0,0.8666666666666667,1.6666666666666667,0.9333333333333333,1.7333333333333334,3.066666666666667,1.0666666666666667,0.06666666666666667,0.06666666666666667,1323.5333333333333,1083.6,174.4,185.53333333333333,1.0666666666666667,5.733333333333333,2407.133333333333,359.93333333333334,6.8,4825.0
